MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,alphaV,betaV,gammaV,maxV,minV,addedV,y,ids
5.318888889,0.712962963,5.318888889,0.712962963,0.555484734,116.208,100.08,116.1313485,50,0,-0.007472724,-0.330463183,0.330463183,0.007472724,1.125,1.5,1.75,14.53908305,10.04996804,1.956618119,-2.049494348,2.021864592,-2.0974752,4.522069674,0.506591798,2.919612641,39.7931939,6.405777394,5.560477932,5.560477932,3.808060412,3.210343431,3.210343431,2.259872254,2.259872254,1.318931893,1.318931893,0.713373161,0.713373161,-0.08,1.675075484,7.92,5.064508671,4.088918919,51.24374299,11.46733495,0,0,0,0,0,0,0,0,0,6.9237372,31.8490621,0,0,0,0,0,0,17.385241,19.76538045,13.08951281,0,0,0,11.46733495,0,0,0,13.08951281,0,5.917906046,19.76538045,0,0,0,0,52.04,0,0,0,0,5.917906046,25.93115606,0,0,0,6.9237372,11.46733495,0,0,0,0,10.63777778,0.712962963,0,2.216666667,3.765925926,0,1,8,4,2,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0.3201,36.5068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.023274985,CC(CCN)CCN
3.112268519,0.740740741,3.112268519,0.740740741,0.542556771,116.208,100.08,116.1313485,50,0,-0.001403567,-0.319437911,0.319437911,0.001403567,1.125,1.5,1.75,14.8541498,10.1697326,1.943945607,-2.07265768,1.856883538,-2.247549161,4.545248077,0.515653025,2.919612641,39.7931939,6.405777394,5.991563832,5.991563832,3.808060412,3.100953631,3.100953631,2.220526787,2.220526787,1.105171716,1.105171716,0.769092209,0.769092209,-0.08,1.675075484,7.92,5.064508671,4.088918919,51.66368597,10.63357721,0,0,0,0,0,0,0,0,0,6.9237372,33.10276282,0,0,0,0,0,10.63357721,5.917906046,6.9237372,27.18485678,0,0,0,10.63357721,0,0,0,27.18485678,0,5.917906046,6.9237372,0,0,0,0,24.06,0,0,0,0,0,19.00741886,0,0,14.09534397,17.55731441,0,0,0,0,6.224537037,0,0.740740741,0,0,4.411388889,3.956666667,1,8,2,2,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0.0613,37.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.75154,22.75154,22.75154,0,45.50308,-4.425106973,CC(CNC)CNC
8.721123394,-0.329861111,8.721123394,0.329861111,0.476860748,133.191,118.071,133.1102787,56,0,0.063602915,-0.392094955,0.392094955,0.063602915,1.111111111,1.444444444,1.666666667,16.26974896,10.34420994,1.955462764,-2.069722881,1.768734393,-2.299873119,4.549004315,0.164322131,2.914658626,56.07820003,7.276020882,5.963341292,5.963341292,4.125897658,3.19470168,3.19470168,2.356291023,2.356291023,0.879497611,0.879497611,0.501107913,0.501107913,-0.12,1.628673776,8.88,4.730174499,7.88,55.70229129,15.52984339,0,0,0,0,0,0,0,0,0,0,13.8474744,13.08951281,12.20793278,10.21305479,0,0,5.316788604,0,26.05540717,13.08951281,0,0,0,5.316788604,0,0,0,35.51050038,0,0,13.8474744,0,0,0,0,52.49,0,0,0,12.20793278,13.08951281,0,0,13.8474744,0,5.316788604,10.21305479,0,0,0,20.32650605,0,0,0,-0.659722222,4.499882842,0,1,9,3,3,0,0,0,0,0,0,3,3,3,4,0,0,0,0,-0.6624,36.2313,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.36304,18.36304,18.36304,0,36.72608,-8.625938918,CC(CNCC(C)O)O
8.451666667,-0.625,8.451666667,0.625,0.405014751,105.137,94.049,105.0789786,44,0,0.103489326,-0.378838757,0.378838757,0.103489326,1.142857143,1.428571429,1.428571429,16.31381545,10.55942109,1.948344722,-2.076143992,1.738834249,-2.330447183,4.42329451,0.063224607,2.953223175,38.95445336,5.86180732,4.549127729,4.549127729,3.125897658,2.248448587,2.248448587,1.518613605,1.518613605,0.482404532,0.482404532,0.349071198,0.349071198,-0.12,1.272905595,6.88,2.95828556,5.88,42.97240706,10.21305479,12.45580234,0,0,0,0,5.316788604,0,0,0,0,13.8474744,0,0,10.21305479,0,0,5.316788604,0,26.30327674,0,0,0,0,5.316788604,0,0,0,22.66885713,0,0,13.8474744,0,0,0,0,52.49,12.45580234,0,0,0,0,0,0,13.8474744,0,5.316788604,10.21305479,0,0,0,19.32,0,0,0,-1.25,3.096666667,0,1,7,3,3,0,0,0,0,0,0,3,3,3,2,0,0,0,0,-0.7474,26.4973,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.36304,0,0,18.36304,0,18.36304,-13.92268246,CC(NC(C)O)O
5.418703704,0.640555556,5.418703704,0.640555556,0.597621856,121.183,110.095,121.0891494,48,0,0.017770723,-0.326497344,0.326497344,0.017770723,1.444444444,2.222222222,2.666666667,14.51585524,10.14274042,1.854908372,-1.949085476,2.008421916,-1.947730811,5.210799169,1.065953704,2.936866102,193.514053,6.690234444,5.593858127,5.593858127,4.325698503,3.083168886,3.083168886,2.193177029,2.193177029,1.318186543,1.318186543,0.839115545,0.839115545,-0.82,1.881408311,6.302249389,2.646097475,1.54134677,55.50117805,5.733667477,0,0,0,0,0,0,0,0,0,29.82891977,12.48718869,6.544756406,0,0,0,0,0,5.733667477,13.46849361,0,35.39237126,0,0,5.733667477,0,0,0,0,6.544756406,6.9237372,11.12690298,24.26546827,0,0,0,26.02,0,0,0,0,6.544756406,0,11.12690298,0,12.13273414,19.05647134,5.733667477,0,0,0,0,7.898287037,0,8.22587963,0,2.709166667,0,0.25,9,2,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1.45372,39.0704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.15274,97.15274,97.15274,0,194.30548,-7.165516285,CC1=CC(=CC=C1)CN
5.494005102,0.887944067,5.494005102,0.887944067,0.626284918,141.258,122.106,141.1517496,60,0,-0.007463385,-0.330463011,0.330463011,0.007463385,1.2,1.8,2.3,14.52056169,9.814309428,2.161225762,-2.248769674,2.290946386,-2.151068105,4.692890197,0.28002412,2.132172251,82.72905595,7.397341225,6.974691495,6.974691495,4.825698503,4.526840012,4.526840012,3.703247927,3.703247927,2.710343431,2.710343431,1.853492644,1.853492644,-0.04,1.945144602,8.060401606,3.968914889,2.295733882,63.99284749,5.733667477,0,0,0,0,0,0,0,0,0,32.60702369,24.80139012,0,0,0,0,0,0,17.56947957,39.02784531,6.544756406,0,0,0,5.733667477,0,0,0,6.544756406,0,11.83581209,39.02784531,0,0,0,0,26.02,0,0,0,0,0,18.3805685,32.10410811,0,0,6.9237372,5.733667477,0,0,0,0,5.494005102,1.940022676,0,6.984907407,3.247731481,0,1,10,2,1,1,0,1,0,0,0,1,1,1,2,1,0,1,1,2.1615,44.7934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.096890793,CC1CCC(CCN)CC1
5.399890401,0.639166667,5.399890401,0.639166667,0.597621856,121.183,110.095,121.0891494,48,0,0.017761097,-0.326497504,0.326497504,0.017761097,1.222222222,1.777777778,2.222222222,14.51543526,10.15165422,1.844902798,-1.940525998,2.000720757,-1.943145723,5.201902745,1.06859896,2.881555878,176.264053,6.690234444,5.593858127,5.593858127,4.325698503,3.083168886,3.083168886,2.189722705,2.189722705,1.3563047,1.3563047,0.724161761,0.724161761,-0.82,1.900372628,6.302249389,2.646097475,1.54134677,55.50117805,5.733667477,0,0,0,0,0,0,0,0,0,29.82891977,12.48718869,6.544756406,0,0,0,0,0,5.733667477,13.46849361,0,35.39237126,0,0,5.733667477,0,0,0,0,6.544756406,6.9237372,11.12690298,24.26546827,0,0,0,26.02,0,0,0,0,6.544756406,0,11.12690298,0,0,31.18920547,5.733667477,0,0,0,0,7.879334845,0,8.245092593,0,2.708905896,0,0.25,9,2,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1.45372,39.0704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.15274,97.15274,97.15274,0,194.30548,-7.965860904,Cc1ccc(CN)cc1
5.450648148,0.645509259,5.450648148,0.645509259,0.597621856,121.183,110.095,121.0891494,48,0,0.018024908,-0.326488523,0.326488523,0.018024908,1.333333333,2,2.444444444,14.51916831,10.11027412,1.891790223,-1.980432051,2.035931313,-1.970730638,5.24327705,1.049409187,3.006524007,193.514053,6.690234444,5.593858127,5.593858127,4.342535255,3.08915195,3.08915195,2.130608768,2.130608768,1.481168536,1.481168536,0.839115545,0.839115545,-0.82,1.893493117,6.302249389,2.646097475,1.298641829,55.50117805,5.733667477,0,0,0,0,0,0,0,0,0,24.26546827,18.05064018,6.544756406,0,0,0,0,0,5.733667477,13.46849361,0,35.39237126,0,0,5.733667477,0,0,0,0,6.544756406,6.9237372,11.12690298,24.26546827,0,0,0,26.02,0,0,0,0,6.544756406,0,11.12690298,0,12.13273414,19.05647134,5.733667477,0,0,0,0,7.962222222,0,8.153981481,0,2.71712963,0,0.25,9,2,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1.45372,39.0704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.15274,97.15274,97.15274,0,194.30548,-7.840258074,Cc1ccccc1CN
5.324675926,0.589167848,5.324675926,0.589167848,0.685593508,165.236,150.116,165.1153641,66,0,0.071958262,-0.375452357,0.375452357,0.071958262,1.333333333,2.083333333,2.75,16.47365335,10.11605041,1.945866967,-2.046265699,2.069796464,-2.079597862,5.240511835,0.127557425,2.456733068,235.0351181,8.811554788,7.41631998,7.41631998,5.842535255,4.166502219,4.166502219,2.767745615,2.767745615,1.78100822,1.78100822,1.037493217,1.037493217,-0.86,2.086877827,9.229766607,4.906136375,2.642063523,73.3446075,10.47053043,0,0,0,0,0,0,0,0,0,24.26546827,18.05064018,6.544756406,13.21376393,4.736862954,0,0,0,5.733667477,13.53061916,13.15163837,35.39237126,0,0,5.733667477,0,0,0,13.15163837,11.34374492,6.9237372,11.12690298,24.26546827,0,0,0,35.25,0,0,0,0,19.75852033,0,11.12690298,0,12.13273414,19.05647134,10.47053043,5.324675926,0,0,0,7.820044722,0,8.211204097,0,3.977408588,0,0.4,12,2,2,0,0,0,1,0,1,2,1,2,4,0,0,0,1,1.47032,49.8894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-7.428689516,Cc1ccccc1COCCN
3.381944444,0.78587963,3.381944444,0.78587963,0.480065593,99.177,86.073,99.10479942,42,0,0.003868351,-0.314258244,0.314258244,0.003868351,1.428571429,2.285714286,2.571428571,14.89966579,10.0772888,2.037879683,-2.177103353,2.039087145,-2.303048062,4.651893283,0.424859185,2.12291795,46.14170945,5.112884175,4.905777394,4.905777394,3.39384685,3.127827085,3.127827085,2.350953631,2.350953631,1.556712822,1.556712822,1.02604757,1.02604757,-0.04,1.685616163,5.103678161,2.31410722,1.475062751,45.10799263,5.316788604,0,0,0,0,0,0,0,0,0,6.420821623,26.31013685,6.041840829,0,0,0,0,5.316788604,0,32.2280429,6.544756406,0,0,0,5.316788604,0,0,0,12.58659724,0,0,26.18620207,0,0,0,0,12.03,0,0,0,0,0,6.041840829,25.80722127,0,0,12.2405258,0,0,0,0,3.381944444,0,0,0.78587963,4.179074074,3.486435185,0,1,7,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1.1484,31.3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.01627313,CC1CCCCN1
3.315138889,0.97337963,3.315138889,0.97337963,0.47757019,99.177,86.073,99.10479942,42,0,-0.004636968,-0.316711954,0.316711954,0.004636968,1.285714286,1.857142857,2.142857143,14.85775775,10.01197866,2.044687859,-2.168281172,2.076095425,-2.255889762,4.624335338,0.401969319,2.12291795,46.14170945,5.112884175,4.905777394,4.905777394,3.39384685,3.100953631,3.100953631,2.432521985,2.432521985,1.627827085,1.627827085,0.966260992,0.966260992,-0.04,1.685616163,5.103678161,2.31410722,1.475062751,45.10799263,5.316788604,0,0,0,0,0,0,0,0,0,6.9237372,31.8490621,0,0,0,0,0,5.316788604,5.917906046,19.76538045,13.08951281,0,0,0,5.316788604,0,0,0,13.08951281,0,5.917906046,19.76538045,0,0,0,0,12.03,0,0,0,0,0,5.917906046,25.93115606,0,0,12.2405258,0,0,0,0,3.315138889,0,0.97337963,0,2.75,4.794814815,0,1,7,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1.0059,31.2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.807128588,CC1CCNCC1
3.319444444,0.674768519,3.319444444,0.674768519,0.431323957,100.165,88.069,100.1000484,42,0,0.016423873,-0.313931401,0.313931401,0.016423873,1.428571429,2.285714286,2.571428571,15.04269236,10.26910074,2.025931403,-2.193379217,1.803117586,-2.458772999,4.689574986,0.442160111,2.12291795,48.04184398,5.112884175,4.698670613,4.698670613,3.39384685,2.834933866,2.834933866,2.059295861,2.059295861,1.24509976,1.24509976,0.797693978,0.797693978,-0.08,1.685616163,5.064508671,2.284554637,1.450252015,44.2929127,10.63357721,0,0,0,0,0,0,0,0,0,0,6.9237372,25.67611005,0,0,0,0,10.63357721,0,12.96557803,19.63426922,0,0,0,10.63357721,0,0,0,25.67611005,0,0,6.9237372,0,0,0,0,24.06,0,0,0,0,6.041840829,19.63426922,0,0,0,17.55731441,0,0,0,0,6.591435185,0,0,0.674768519,0,5.56712963,0,1,7,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.4323,30.3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.26142666,CC1CNCCN1
5.215277778,0.424768519,5.215277778,0.424768519,0.46328426,101.149,90.061,101.084064,42,0,0.067151967,-0.375868603,0.375868603,0.067151967,1.714285714,2.571428571,2.857142857,16.4886997,10.3465065,2.041751417,-2.184769627,1.90523834,-2.359580174,4.594197045,0.041018368,2.12291795,50.04184398,5.112884175,4.606918903,4.606918903,3.39384685,2.717082736,2.717082736,1.885532175,1.885532175,1.113002741,1.113002741,0.696529582,0.696529582,-0.08,1.685616163,5.064508671,2.284554637,1.450252015,43.85659575,10.05365156,0,0,0,0,0,0,0,0,0,0,6.9237372,13.08951281,12.71084835,4.736862954,0,0,5.316788604,0,13.02770359,19.69639478,0,0,0,5.316788604,0,0,0,25.80036116,4.736862954,0,6.9237372,0,0,0,0,21.26,0,0,0,0,6.103966388,19.69639478,0,0,0,12.2405258,4.736862954,5.215277778,0,0,3.209490741,0,0,0,0.424768519,4.983796296,0,1,7,1,2,0,1,1,0,0,0,2,1,2,0,0,1,1,1,-0.0053,28.2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.809016369,CC1CNCCO1
5.119212963,0.563657407,5.119212963,0.563657407,0.46328426,101.149,90.061,101.084064,42,0,0.061706905,-0.378525875,0.378525875,0.061706905,1.714285714,2.571428571,2.857142857,16.47764654,10.31971233,2.039123417,-2.185578593,1.878585149,-2.382063734,4.618851107,0.08240085,2.12291795,50.04184398,5.112884175,4.606918903,4.606918903,3.39384685,2.705177354,2.705177354,1.930086673,1.930086673,1.10705005,1.10705005,0.696529582,0.696529582,-0.08,1.685616163,5.064508671,2.284554637,1.450252015,43.85659575,10.05365156,0,0,0,0,0,0,0,0,0,0,6.9237372,12.58659724,13.21376393,4.736862954,0,0,5.316788604,0,12.96557803,19.75852033,0,0,0,5.316788604,0,0,0,25.80036116,4.736862954,0,6.9237372,0,0,0,0,21.26,0,0,0,0,6.041840829,19.75852033,0,0,0,12.2405258,4.736862954,5.119212963,0,0,3.256944444,0,0,0.563657407,0,4.893518519,0,1,7,1,2,0,1,1,0,0,0,2,1,2,0,0,1,1,1,-0.0053,28.2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.285834745,CC1COCCN1
5.282546296,0.712962963,5.282546296,0.712962963,0.533729056,87.166,74.062,87.10479942,38,0,-0.005160435,-0.330208048,0.330208048,0.005160435,1.666666667,2.166666667,2.166666667,14.53100975,10.12767034,1.884701538,-1.984954642,1.933304662,-2.080251631,4.452613454,0.575501648,2.754184786,23.11941548,4.991563832,4.568914101,4.568914101,2.808060412,2.509201922,2.509201922,1.749122266,1.749122266,1.099292352,1.099292352,0.166666667,0.166666667,-0.04,1.650022422,5.96,3.161612903,2.212525253,39.53891018,5.733667477,0,0,0,0,0,0,0,0,0,20.26829602,12.46266245,0,0,0,0,0,0,11.65157352,20.26829602,6.544756406,0,0,0,5.733667477,0,0,0,6.544756406,0,5.917906046,20.26829602,0,0,0,0,26.02,0,0,0,0,5.917906046,6.544756406,6.420821623,0,0,13.8474744,5.733667477,0,0,0,0,5.282546296,0.712962963,0,1.204861111,5.132962963,0,1,6,2,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0.9912,28.5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.75154,22.75154,22.75154,0,45.50308,-5.90200483,CCC(C)CN
5.393796296,0.763888889,5.393796296,0.763888889,0.57073097,101.193,86.073,101.1204495,44,0,-0.004906757,-0.330197748,0.330197748,0.004906757,1.285714286,1.714285714,1.714285714,14.53675442,10.04993343,1.955986365,-2.049528136,2.021836566,-2.110488792,4.516827647,0.504756783,2.992302883,25.65148445,5.698670613,5.276020882,5.276020882,3.346065215,3.047206724,3.047206724,1.918224245,1.918224245,1.488033872,1.488033872,0.622008468,0.622008468,-0.04,1.719973094,6.96,4.127785235,2.63114094,45.9038523,5.733667477,0,0,0,0,0,0,0,0,0,26.68911765,12.46266245,0,0,0,0,0,0,11.65157352,26.68911765,6.544756406,0,0,0,5.733667477,0,0,0,6.544756406,0,5.917906046,26.68911765,0,0,0,0,26.02,0,0,0,0,0,12.46266245,12.84164325,0,0,13.8474744,5.733667477,0,0,0,0,5.393796296,0.763888889,0,2.458333333,5.217314815,0,1,7,2,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1.3813,33.1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.63064,45.63064,45.63064,0,91.26128,-5.805278528,CCC(CC)CN
3.201388889,0.736111111,3.201388889,0.736111111,0.566221704,101.193,86.073,101.1204495,44,0,0.005876273,-0.317022927,0.317022927,0.005876273,1.285714286,1.714285714,1.714285714,14.85191097,10.16954661,1.938466749,-2.076232703,1.918826217,-2.219485147,4.558518156,0.530584288,2.992302883,25.65148445,5.698670613,5.491563832,5.491563832,3.346065215,3.019385278,3.019385278,1.802095141,1.802095141,1.39384685,1.39384685,0.696923425,0.696923425,-0.04,1.719973094,6.96,4.127785235,2.63114094,46.11382378,5.316788604,0,0,0,0,0,0,0,0,0,13.8474744,19.88931523,6.041840829,0,0,0,0,5.316788604,0,32.73095847,7.047671983,0,0,0,5.316788604,0,0,0,13.08951281,0,0,26.68911765,0,0,0,0,12.03,0,0,0,0,0,6.041840829,12.84164325,0,7.047671983,19.164263,0,0,0,0,3.201388889,0,0,0.736111111,2.486111111,4.398148148,2.011574074,1,7,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1.3944,33.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.63064,0,0,45.63064,0,45.63064,-8.25509673,CCC(CC)NC
